Id,Lot Frontage,Lot Area,Land Contour,Bldg Type,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Heating QC,Central Air,Electrical,Bedroom AbvGr,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Qual,Paved Drive,Wood Deck SF,Open Porch SF,Screen Porch,Fence,Sale Type,SalePrice,Log Price,Inside SF,Bathroom,Total room,Neighborhood Group,Finish,Stories,PUD,Zone Group
1458,73.0,9066,3,1Fam,8,5,1999,2000.0,VinylSd,VinylSd,320.0,4,3,PConc,4,3,2,6,668.0,1,336.0,5,1,SBrkr,3,4,0,3,Attchd,3,3.0,3,2,224,106,0,GdPrv,WD ,230000,12.345834587905333,2856.0,2.5,9.5,B,1,2Story,0,RL
281,64.0,6410,1,1Fam,4,5,1958,1958.0,WdShing,Wd Shng,0.0,3,3,CBlock,3,3,1,1,0.0,1,960.0,5,1,SBrkr,3,3,0,0,NA,0,0.0,0,2,0,0,0,MnPrv,WD ,90000,11.407564949312402,1920.0,1.0,6.0,C,1,1Story,0,RL
2298,54.0,7244,3,1Fam,5,7,1970,1970.0,VinylSd,VinylSd,0.0,3,4,CBlock,4,3,3,5,619.0,1,149.0,5,1,SBrkr,2,3,0,0,Detchd,1,2.0,3,2,104,0,0,NA,WD ,129500,11.771436160121729,1536.0,2.0,7.0,C,1,Split,0,RL
2580,72.0,10152,3,1Fam,6,6,1956,1994.0,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,3,4,914.0,1,210.0,5,1,SBrkr,3,3,0,3,Attchd,3,1.0,3,2,0,211,142,NA,WD ,153000,11.938193200374572,2248.0,2.0,8.0,C,1,1Story,0,RL
568,30.0,3000,3,TwnhsE,6,5,2009,2009.0,VinylSd,VinylSd,76.0,4,3,PConc,4,3,3,6,294.0,1,318.0,5,1,SBrkr,2,4,0,0,Detchd,2,2.0,3,2,0,234,0,NA,New,173733,12.065274916913605,1836.0,2.5,6.5,B,1,2Story,1,FV
1807,63.0,7500,3,1Fam,6,5,2006,2007.0,VinylSd,VinylSd,0.0,3,3,PConc,4,3,1,1,0.0,1,1100.0,5,1,SBrkr,3,3,0,0,NA,0,0.0,0,2,0,136,0,NA,New,146000,11.891361900690473,2200.0,1.5,7.5,B,1,1Story,0,RL
129,120.0,17360,3,1Fam,6,6,1949,1949.0,MetalSd,MetalSd,340.0,3,4,CBlock,3,3,1,3,300.0,1,482.0,3,1,SBrkr,3,3,0,4,Attchd,1,2.0,3,2,0,0,0,NA,WD ,172500,12.058152515453552,2338.0,2.0,8.0,C,1,1.5Story,0,RL
2294,83.24555160142349,15957,0,1Fam,6,6,1977,1977.0,HdBoard,Plywood,0.0,3,3,PConc,4,3,4,6,1148.0,1,96.0,3,1,SBrkr,3,3,0,3,Attchd,3,2.0,3,2,1424,0,0,MnPrv,WD ,188000,12.144197241812087,2600.0,4.0,10.0,C,1,Split,0,RL
1860,80.0,9600,3,1Fam,6,8,1976,1976.0,MetalSd,MetalSd,0.0,3,3,CBlock,4,3,4,5,978.0,1,284.0,5,1,SBrkr,3,3,0,3,Attchd,2,2.0,3,2,298,0,0,NA,WD ,181500,12.109010932687042,2524.0,2.5,8.5,B,1,1Story,0,RL
839,43.0,10667,3,1Fam,7,6,1996,1996.0,VinylSd,VinylSd,0.0,4,3,PConc,4,3,3,6,385.0,5,70.0,5,1,SBrkr,3,4,0,3,Attchd,2,2.0,3,2,158,61,0,NA,ConLw,212000,12.26434155365415,2460.0,3.5,9.5,B,1,2Story,0,RL
2349,81.0,10530,3,1Fam,7,5,1978,1978.0,Plywood,Plywood,68.0,3,3,CBlock,3,3,1,1,0.0,1,945.0,3,1,SBrkr,4,3,0,3,Attchd,2,2.0,3,2,400,105,0,GdPrv,WD ,188900,12.1489730534896,2802.0,2.5,10.5,B,1,2Story,0,RL
1903,50.0,5000,3,1Fam,3,3,1946,1946.0,WdShing,Wd Shng,0.0,2,2,CBlock,2,2,1,2,299.0,1,367.0,2,0,SBrkr,2,4,0,0,NA,0,0.0,0,0,0,52,0,MnPrv,WD ,64500,11.074420502783864,1332.0,1.5,5.5,C,1,1Story,0,RL
234,55.228571428571435,17082,0,1Fam,6,5,1978,1992.0,VinylSd,VinylSd,288.0,3,3,PConc,4,3,3,5,964.0,1,153.0,5,1,SBrkr,4,4,0,3,Attchd,3,2.0,3,2,336,104,0,NA,WD ,230000,12.345834587905333,3098.0,3.5,11.5,B,1,2Story,0,RL
2172,74.0,16287,3,1Fam,5,6,1925,1975.0,VinylSd,VinylSd,0.0,3,4,CBlock,3,3,1,5,130.0,4,666.0,3,1,SBrkr,3,3,0,4,Detchd,1,2.0,3,0,0,0,100,NA,WD ,122000,11.711776323715394,2252.0,2.0,9.0,C,1,1.5Story,0,RL
2588,65.0,11050,3,1Fam,5,5,1956,1956.0,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,1,2,488.0,1,517.0,5,1,SBrkr,2,3,0,3,Attchd,1,1.0,3,2,0,0,288,NA,WD ,133500,11.801856756822442,2010.0,1.0,7.0,C,1,1Story,0,RL
1289,60.0,10440,3,1Fam,6,7,1920,1920.0,BrkFace,Wd Sdng,0.0,4,4,BrkTil,4,3,1,2,493.0,1,1017.0,5,1,SBrkr,5,3,3,3,Detchd,1,2.0,2,2,0,547,480,MnPrv,WD ,256000,12.4529327234617,4302.0,2.0,10.0,C,1,1.5Story,0,RH
1596,41.0,2665,3,TwnhsE,5,7,1976,1976.0,CemntBd,CmentBd,0.0,3,3,PConc,4,3,1,5,318.0,1,232.0,3,1,SBrkr,4,3,0,3,Attchd,1,1.0,3,2,92,26,0,NA,WD ,129500,11.771436160121729,2025.0,2.0,8.0,D,1,2Story,1,RH
264,80.0,10389,3,1Fam,8,5,2003,2003.0,CemntBd,CmentBd,320.0,4,3,PConc,4,3,1,6,1682.0,1,296.0,5,1,SBrkr,3,4,0,4,Attchd,2,3.0,3,2,188,25,0,NA,WD ,318000,12.669806661762314,3956.0,3.5,11.5,B,1,1Story,0,RL
451,70.0,9658,3,1Fam,8,5,2006,2006.0,VinylSd,VinylSd,383.0,4,3,PConc,4,3,1,1,0.0,1,1598.0,4,1,SBrkr,3,4,0,4,Attchd,2,3.0,3,2,230,60,0,NA,WD ,255900,12.45254202214788,3204.0,2.0,8.0,A,1,1Story,0,RL
536,63.0,7500,3,1Fam,6,5,2004,2004.0,VinylSd,VinylSd,0.0,3,3,PConc,4,3,1,1,0.0,1,1158.0,5,1,SBrkr,3,4,0,0,NA,0,0.0,0,2,0,50,0,NA,WD ,143500,11.874090314181814,2316.0,1.5,6.5,B,1,1Story,0,RL
43,79.0,14122,3,1Fam,8,5,2005,2006.0,CemntBd,CmentBd,240.0,4,3,PConc,5,3,1,6,28.0,1,1794.0,5,1,SBrkr,3,5,0,4,Attchd,2,3.0,3,2,0,119,0,NA,WD ,259000,12.464583340681674,3644.0,2.0,10.0,A,1,1Story,0,RL
2223,83.24555160142349,21000,2,1Fam,6,5,1953,1953.0,Wd Sdng,Wd Sdng,184.0,3,4,CBlock,4,3,2,5,35.0,3,905.0,3,1,SBrkr,3,4,0,4,Basment,1,2.0,3,2,166,120,0,MnPrv,COD,217000,12.287652632522597,4068.0,3.0,10.0,B,1,1Story,0,RL
2009,70.0,8737,2,1Fam,6,7,1923,1950.0,BrkFace,Wd Sdng,0.0,3,3,BrkTil,4,3,1,3,300.0,1,765.0,5,1,FuseA,3,3,0,4,Detchd,1,2.0,3,2,0,38,0,NA,WD ,210000,12.254862809699606,2700.0,1.5,7.5,C,1,1.5Story,0,RL
394,66.95277989337396,8750,3,1Fam,5,6,1970,1970.0,MetalSd,MetalSd,76.0,3,3,CBlock,3,3,1,4,828.0,1,174.0,3,1,SBrkr,3,3,0,0,Detchd,1,2.0,3,2,0,0,0,MnPrv,WD ,148500,11.908340237224891,2004.0,2.0,7.0,C,1,1Story,0,RL
1738,73.0,8499,3,1Fam,6,5,2006,2007.0,VinylSd,VinylSd,0.0,3,3,PConc,4,3,1,1,0.0,1,616.0,5,1,SBrkr,3,4,0,4,BuiltIn,3,2.0,3,2,0,36,0,NA,New,156932,11.963567869487337,2028.0,2.5,8.5,B,1,2Story,0,RL
1196,72.0,11072,3,Duplex,5,5,1965,1965.0,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,1,1,0.0,1,1728.0,3,1,SBrkr,6,3,0,0,Detchd,1,2.0,3,2,0,0,0,NA,WD ,145000,11.884489021402711,3456.0,2.0,12.0,C,1,1Story,0,RL
828,64.0,6762,3,1Fam,7,5,2007,2007.0,VinylSd,VinylSd,0.0,4,3,PConc,4,3,3,6,902.0,1,380.0,5,1,SBrkr,2,4,0,4,Attchd,2,2.0,3,2,168,0,0,NA,WD ,200000,12.206072645530174,2572.0,3.0,9.0,B,1,1Story,0,RL
1694,105.0,15431,3,1Fam,10,5,2005,2006.0,VinylSd,VinylSd,400.0,5,3,PConc,5,3,4,6,1430.0,1,564.0,5,1,SBrkr,2,5,0,4,Attchd,3,3.0,3,2,188,65,175,NA,WD ,450000,13.017002861746503,4040.0,3.5,10.5,A,1,1Story,0,RL
571,34.0,3230,3,TwnhsE,6,5,1999,1999.0,MetalSd,MetalSd,894.0,3,3,PConc,4,3,1,6,381.0,1,348.0,4,1,SBrkr,3,3,0,0,Detchd,1,2.0,3,2,0,24,0,NA,WD ,172500,12.058152515453552,2200.0,2.5,8.5,B,1,2Story,1,FV
1192,90.0,10800,3,1Fam,6,7,1974,1997.0,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,1,5,956.0,3,384.0,3,1,SBrkr,4,3,0,3,Attchd,2,2.0,3,2,38,243,0,NA,WD ,240000,12.388394202324129,4136.0,2.5,11.5,B,1,2Story,0,RL
1806,102.0,11143,3,1Fam,8,5,2004,2005.0,CemntBd,CmentBd,0.0,4,3,PConc,4,3,1,1,0.0,1,1580.0,5,1,SBrkr,4,4,0,4,Attchd,2,2.0,3,2,159,214,0,NA,WD ,340000,12.736700896592344,4046.0,3.0,11.0,B,1,2Story,0,FV
962,73.0,8925,1,1Fam,8,5,2007,2007.0,VinylSd,VinylSd,0.0,4,3,PConc,4,3,3,6,16.0,1,1450.0,5,1,SBrkr,3,4,0,0,Attchd,3,3.0,3,2,100,18,0,NA,WD ,201000,12.211060187041213,2932.0,2.0,9.0,B,1,1Story,0,RL
2142,120.0,10356,3,1Fam,5,6,1975,1975.0,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,3,4,716.0,1,253.0,3,1,SBrkr,3,3,0,0,Attchd,1,2.0,3,2,0,0,0,MnPrv,WD ,122000,11.711776323715394,1938.0,1.5,6.5,B,1,1Story,0,RL
1648,93.0,12299,3,1Fam,7,6,1978,1985.0,Plywood,Plywood,67.0,3,3,CBlock,4,3,1,6,1328.0,1,201.0,3,1,SBrkr,3,4,0,3,Attchd,3,2.0,3,2,0,0,0,NA,WD ,213000,12.269047444691562,3193.0,3.0,10.0,B,1,1Story,0,RL
618,90.0,9900,3,1Fam,6,5,1967,1967.0,BrkComm,Brk Cmn,0.0,4,3,CBlock,3,3,1,3,1173.0,1,507.0,3,1,SBrkr,2,3,0,0,Attchd,1,2.0,4,2,0,67,0,MnPrv,WD ,175000,12.072541252905651,3371.0,2.0,7.0,C,1,1Story,0,RL
2108,64.0,6762,3,1Fam,7,5,2007,2007.0,VinylSd,VinylSd,108.0,4,3,PConc,4,3,1,6,664.0,1,544.0,5,1,SBrkr,2,4,0,0,Attchd,2,2.0,3,2,105,54,0,NA,New,195400,12.182804018590819,2416.0,3.0,9.0,B,1,1Story,0,RL
772,75.0,11625,3,1Fam,5,6,1967,1967.0,HdBoard,HdBoard,172.0,3,3,CBlock,3,3,1,4,527.0,1,525.0,3,1,SBrkr,3,3,0,1,Attchd,3,1.0,3,2,0,215,0,NA,WD ,113500,11.639558115903595,2104.0,1.5,7.5,C,1,1Story,0,RL
2672,65.0,6435,3,1Fam,6,5,1939,1939.0,MetalSd,MetalSd,0.0,3,3,BrkTil,3,3,1,1,0.0,1,972.0,4,1,SBrkr,3,2,0,4,Detchd,1,1.0,3,2,0,0,0,NA,WD ,140200,11.850825253582627,2549.0,1.0,7.0,C,1,1.5Story,0,RL
2492,65.0,8450,3,1Fam,5,6,1968,1968.0,Plywood,Plywood,90.0,3,3,CBlock,3,3,1,4,162.0,3,450.0,3,1,SBrkr,3,3,0,0,Attchd,1,1.0,3,2,0,155,0,MnPrv,COD,116000,11.661345470088502,1791.0,1.0,6.0,C,1,1Story,0,RL
2903,88.0,11577,3,1Fam,9,5,2005,2006.0,VinylSd,VinylSd,382.0,5,3,PConc,4,3,4,6,1455.0,1,383.0,5,1,SBrkr,3,5,0,4,Attchd,3,3.0,3,2,161,225,0,NA,New,359900,12.793581494067123,3676.0,3.0,12.0,B,1,1Story,0,RL
2783,50.0,8340,3,1Fam,6,6,1977,1977.0,HdBoard,Plywood,62.0,3,3,CBlock,4,3,3,6,509.0,1,166.0,3,1,SBrkr,3,3,0,0,Attchd,1,1.0,3,2,406,36,0,NA,WD ,157500,11.967180737247824,2063.0,1.5,7.5,B,1,2Story,0,RL
786,66.95277989337396,10708,3,1Fam,5,5,1955,1993.0,Wd Sdng,Wd Sdng,0.0,4,3,CBlock,3,3,1,2,379.0,4,470.0,5,1,FuseA,2,3,0,4,Attchd,3,1.0,3,2,476,0,142,GdWo,COD,190000,12.154779351142624,3484.0,2.0,9.0,B,1,1Story,0,RL
740,60.0,6911,3,1Fam,5,5,1924,1965.0,Wd Sdng,Wd Sdng,0.0,3,3,PConc,3,3,2,2,405.0,1,740.0,3,1,SBrkr,2,2,1,0,Detchd,1,2.0,3,2,0,0,0,NA,WD ,100000,11.512925464970229,2446.0,1.0,6.0,C,1,1Story,0,RH
2546,80.0,8800,3,1Fam,6,6,1964,1964.0,HdBoard,HdBoard,425.0,3,3,CBlock,3,3,1,4,553.0,1,698.0,3,1,SBrkr,3,3,0,4,Attchd,2,1.0,3,2,0,116,0,MnPrv,WD ,160000,11.982929094215963,2502.0,2.0,8.0,C,1,1Story,0,RL
851,65.0,10739,3,1Fam,7,5,2002,2001.0,VinylSd,VinylSd,68.0,4,3,PConc,4,3,1,6,1259.0,1,172.0,5,1,SBrkr,3,4,0,0,Attchd,2,2.0,3,2,144,40,0,NA,WD ,203000,12.220961258023925,2875.0,3.0,9.0,B,1,1Story,0,RL
1833,66.95277989337396,9572,3,1Fam,8,5,1990,1990.0,Wd Sdng,Wd Sdng,336.0,4,3,PConc,5,3,1,6,482.0,1,971.0,5,1,SBrkr,4,4,0,5,Attchd,2,2.0,4,2,500,0,0,NA,WD ,302000,12.618182296357007,4263.0,2.5,11.5,A,1,2Story,0,RL
76,50.0,8012,3,TwnhsE,6,5,1980,1980.0,Plywood,Plywood,0.0,3,3,CBlock,4,3,1,4,543.0,4,261.0,3,1,SBrkr,2,3,0,3,Attchd,2,1.0,3,2,80,0,0,NA,WD ,143000,11.870599909242044,1846.0,2.0,7.0,B,1,1Story,1,RL
2151,66.0,16226,3,1Fam,8,5,1998,1999.0,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1,6,281.0,1,747.0,5,1,SBrkr,4,4,0,3,BuiltIn,3,2.0,3,2,208,50,0,NA,WD ,267000,12.495003937382387,3480.0,2.5,11.5,B,1,2Story,0,RL
1880,66.95277989337396,10899,3,Duplex,4,5,1964,1964.0,HdBoard,HdBoard,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,3,0,SBrkr,2,3,0,0,CarPort,1,3.0,3,2,0,0,0,NA,WD ,103000,11.542484267211773,1224.0,2.0,10.0,C,0,1Story,0,RL
2907,32.0,4500,3,TwnhsE,6,5,1998,1998.0,VinylSd,VinylSd,443.0,3,4,PConc,5,4,1,6,1201.0,1,36.0,5,1,SBrkr,2,3,0,0,Attchd,3,2.0,3,2,0,199,0,NA,WD ,153500,11.941455846009388,2574.0,3.0,8.0,C,1,1Story,1,RH
1831,55.228571428571435,16647,3,1Fam,5,5,1975,1981.0,HdBoard,HdBoard,0.0,3,3,CBlock,4,3,4,5,1390.0,1,0.0,3,1,SBrkr,3,3,2,3,Basment,3,2.0,3,2,0,0,0,NA,WD ,171000,12.049418835484797,3091.0,3.0,9.0,C,0,Split,0,RL
2836,62.0,8707,3,1Fam,4,5,1924,1924.0,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,3,1,1,0.0,1,1093.0,3,0,FuseF,4,3,2,0,Attchd,1,1.0,2,2,0,0,0,NA,WD ,107000,11.580584113444043,2762.0,1.5,10.5,C,1,1.5Story,0,RL
1955,66.0,8300,3,1Fam,6,6,1968,1968.0,Wd Sdng,Wd Sdng,86.0,3,3,CBlock,3,3,2,3,952.0,1,0.0,4,1,SBrkr,3,3,0,0,Attchd,1,1.0,3,2,0,0,0,NA,WD ,128500,11.763684183317412,1904.0,2.0,7.0,C,0,1Story,0,RL
1926,72.0,9770,3,1Fam,5,5,1957,1957.0,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,1,3,512.0,1,410.0,3,1,FuseA,2,3,0,0,Attchd,1,1.0,3,2,0,34,0,GdWo,WD ,116000,11.661345470088502,1844.0,2.0,7.0,C,1,1Story,0,RL
2924,80.0,17400,0,1Fam,5,5,1977,1977.0,BrkFace,BrkFace,0.0,3,3,CBlock,3,3,1,5,936.0,1,190.0,2,1,SBrkr,3,3,0,4,Attchd,2,2.0,3,1,295,41,0,NA,WD ,160000,11.982929094215963,2252.0,3.0,8.0,C,1,1Story,0,RL
1003,39.0,5070,1,TwnhsE,8,5,1992,1992.0,HdBoard,HdBoard,0.0,4,3,PConc,4,3,2,1,0.0,1,1280.0,5,1,SBrkr,2,4,0,0,Attchd,2,2.0,3,2,0,82,144,NA,WD ,180000,12.100712129872347,2560.0,2.0,7.0,A,1,1Story,1,RL
1667,66.0,7920,3,1Fam,5,5,1970,2002.0,HdBoard,HdBoard,32.0,3,3,CBlock,3,3,1,5,81.0,6,214.0,5,1,SBrkr,3,5,0,0,Attchd,2,1.0,3,2,120,0,0,NA,WD ,133000,11.79810440720389,1828.0,1.0,6.0,C,1,1Story,0,RL
2905,78.0,7020,3,Duplex,7,5,1997,1997.0,MetalSd,MetalSd,200.0,3,4,PConc,4,3,4,6,1243.0,1,45.0,4,1,SBrkr,2,3,0,0,Attchd,3,4.0,3,2,0,48,0,NA,WD ,215000,12.2783933071098,2656.0,4.0,12.0,C,1,Split,0,RH
921,66.95277989337396,7500,2,1Fam,6,7,1942,1942.0,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,1,4,547.0,1,224.0,2,1,SBrkr,3,4,0,4,Attchd,1,1.0,3,1,0,0,224,NA,WD ,177500,12.086725887897607,2265.0,1.0,8.0,B,1,2Story,0,RL
1780,76.0,10612,3,1Fam,8,5,2006,2006.0,VinylSd,VinylSd,248.0,4,3,PConc,4,3,2,6,28.0,1,1496.0,4,1,SBrkr,3,4,0,4,Attchd,3,2.0,3,2,168,46,0,NA,WD ,215000,12.2783933071098,3058.0,2.0,9.0,B,1,1Story,0,RL
746,51.0,6120,3,1Fam,5,6,1938,1938.0,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,2,1,2,273.0,1,679.0,3,1,FuseA,3,3,0,4,Detchd,1,1.0,2,2,189,0,0,NA,WD ,150000,11.918390573078392,2534.0,2.0,8.0,C,1,1.5Story,0,RH
254,90.0,12376,3,1Fam,7,5,1990,1990.0,Plywood,Plywood,0.0,3,3,PConc,4,3,2,6,1470.0,1,203.0,4,1,SBrkr,5,4,0,3,Attchd,1,3.0,3,2,367,0,0,NA,WD ,320000,12.676076274775909,4895.0,4.0,15.0,B,1,2Story,0,RL
606,100.0,10004,3,1Fam,6,6,1964,1964.0,HdBoard,Plywood,180.0,3,3,CBlock,3,3,1,3,196.0,4,975.0,3,1,SBrkr,3,3,0,0,Attchd,2,2.0,3,2,0,0,152,NA,WD ,167000,12.025749091398891,3032.0,1.5,7.5,C,1,1Story,0,RL
2703,55.0,8250,3,1Fam,5,7,1935,1939.0,Wd Sdng,Wd Sdng,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,3,0,SBrkr,2,3,0,3,Detchd,1,1.0,3,2,0,0,0,NA,WD ,125000,11.736069016284437,1032.0,1.0,7.0,C,0,1Story,0,RL
1306,103.0,12205,3,1Fam,3,1,1949,1992.0,MetalSd,MetalSd,0.0,3,3,BrkTil,2,2,1,1,0.0,1,448.0,4,1,SBrkr,5,3,5,0,NA,0,0.0,0,0,0,0,0,MnPrv,WD ,65000,11.082142548877775,2036.0,2.0,8.0,C,1,1Story,0,RH
2102,103.0,11175,3,1Fam,7,5,2007,2007.0,VinylSd,VinylSd,0.0,4,3,PConc,4,3,3,1,0.0,1,1316.0,5,1,SBrkr,3,4,0,4,Attchd,3,2.0,3,2,0,20,0,NA,New,200141,12.206777397134413,2632.0,2.0,8.0,B,1,1Story,0,RL
1784,85.0,9965,3,1Fam,7,5,2007,2007.0,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1,1,0.0,1,1528.0,5,1,SBrkr,3,4,0,3,Attchd,1,2.0,3,2,0,228,0,NA,New,235876,12.371061522195516,3056.0,4.0,10.0,B,1,1Story,0,RL
941,50.0,8660,2,1Fam,5,6,1900,1993.0,AsbShng,AsbShng,0.0,3,3,BrkTil,3,3,1,1,0.0,1,760.0,5,0,SBrkr,5,4,0,0,Detchd,1,2.0,3,2,467,160,0,NA,WD ,123000,11.719939634354555,2616.0,2.0,13.0,D,1,2Story,0,RH
2699,82.0,12375,3,1Fam,5,5,1951,1951.0,HdBoard,HdBoard,41.0,3,2,CBlock,3,3,1,4,329.0,1,477.0,3,1,SBrkr,3,3,0,3,Detchd,1,1.0,3,2,0,0,0,GdWo,WD ,137500,11.831379196088763,2228.0,2.0,9.0,C,1,1.5Story,0,RL
2127,60.0,8070,3,1Fam,4,5,1994,1995.0,VinylSd,VinylSd,0.0,3,3,PConc,4,3,1,6,588.0,1,402.0,5,1,SBrkr,3,3,0,0,NA,0,0.0,0,2,0,0,0,NA,WD ,123600,11.724805824005728,1980.0,2.0,7.0,B,1,1Story,0,RL
2607,84.0,8658,3,1Fam,6,5,1965,1965.0,Wd Sdng,Wd Sdng,101.0,3,3,CBlock,3,3,1,3,643.0,1,445.0,5,1,SBrkr,3,3,0,3,Attchd,2,2.0,3,2,0,138,0,GdWo,WD ,160000,11.982929094215963,2412.0,2.0,8.0,C,1,1Story,0,RL
1754,66.95277989337396,8063,3,1Fam,6,5,2000,2000.0,VinylSd,VinylSd,0.0,3,3,PConc,4,3,1,1,0.0,1,924.0,5,1,SBrkr,3,3,0,3,Attchd,2,2.0,3,2,100,48,0,NA,WD ,181000,12.106252310247962,2614.0,2.5,9.5,B,1,2Story,0,RL
1367,49.0,8235,1,1Fam,5,7,1955,1995.0,MetalSd,MetalSd,0.0,3,4,CBlock,3,3,1,2,180.0,3,0.0,3,1,SBrkr,2,3,0,0,Detchd,2,2.0,3,2,140,50,0,MnPrv,WD ,125000,11.736069016284437,1650.0,2.0,6.0,C,0,1Story,0,RH
580,78.0,11700,3,1Fam,6,6,1968,1968.0,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,1,3,298.0,1,429.0,5,1,SBrkr,4,3,0,0,Attchd,1,2.0,3,2,0,0,0,NA,WD ,154000,11.944707881395766,2283.0,1.5,9.5,B,1,2Story,0,RL
341,74.0,12961,3,1Fam,6,5,1993,1994.0,VinylSd,VinylSd,0.0,4,4,PConc,4,3,2,6,944.0,1,208.0,5,1,SBrkr,3,4,0,2,Attchd,3,2.0,3,2,162,312,0,NA,WD ,231000,12.35017298950393,2949.0,3.5,10.5,C,1,2Story,0,RL
26,65.0,8450,3,1Fam,5,6,1968,1968.0,VinylSd,VinylSd,0.0,3,3,CBlock,3,3,1,4,775.0,1,281.0,5,1,SBrkr,3,3,0,2,Attchd,1,1.0,3,2,0,85,0,NA,WD ,142000,11.863582336583399,2112.0,2.0,8.0,C,1,1Story,0,RL
2667,90.0,22950,3,1Fam,10,9,1892,1993.0,Wd Sdng,Wd Sdng,0.0,4,4,BrkTil,3,3,2,1,0.0,1,1107.0,5,1,SBrkr,4,5,0,3,Detchd,1,3.0,5,2,0,260,410,GdPrv,WD ,475000,13.071070083016778,4143.0,2.5,14.5,C,1,2.5Story,0,RH
2884,41.0,5748,1,TwnhsE,8,5,2005,2006.0,CemntBd,CmentBd,473.0,4,3,PConc,5,3,4,6,1573.0,1,0.0,5,1,SBrkr,2,5,0,4,Attchd,3,2.0,3,2,123,53,153,NA,New,375000,12.834681304952548,3351.0,4.0,9.0,B,0,1Story,1,RH
28,70.0,10500,3,1Fam,4,5,1971,1971.0,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,1,5,432.0,1,432.0,3,1,SBrkr,3,3,0,1,NA,0,0.0,0,2,0,0,0,NA,ConLI,115000,11.652687407345388,1728.0,1.0,6.0,C,1,1Story,0,RL
531,62.0,7500,3,1Fam,7,5,2004,2005.0,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1,6,410.0,1,811.0,5,1,SBrkr,2,4,0,0,Attchd,2,2.0,3,2,0,113,0,NA,WD ,185000,12.128111104060462,2442.0,3.0,9.0,B,1,1Story,0,FV
2189,62.0,10042,2,1Fam,6,8,1920,1995.0,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,3,1,2,144.0,5,238.0,3,1,SBrkr,2,3,0,4,Detchd,1,1.0,3,2,0,0,0,NA,WD ,108500,11.594505451962652,1525.0,2.0,6.0,C,1,1.5Story,0,RL
2508,24.0,2544,3,Twnhs,7,5,2005,2005.0,MetalSd,MetalSd,0.0,4,3,PConc,4,3,1,1,0.0,1,600.0,5,1,SBrkr,2,4,0,0,Detchd,2,2.0,3,2,0,166,0,NA,WD ,147400,11.900905258737373,1743.0,2.5,6.5,B,1,2Story,1,FV
573,35.0,3768,3,TwnhsE,7,5,1999,1999.0,MetalSd,MetalSd,218.0,4,3,PConc,4,3,1,6,549.0,1,142.0,5,1,SBrkr,3,4,0,0,Detchd,1,2.0,3,2,0,34,0,NA,WD ,156000,11.957611286231675,2143.0,3.5,9.5,B,1,2Story,1,FV
1363,66.95277989337396,10320,3,1Fam,5,6,1915,1978.0,HdBoard,HdBoard,0.0,3,2,BrkTil,3,2,1,1,0.0,1,880.0,4,1,SBrkr,2,3,0,0,Detchd,1,2.0,2,2,0,0,0,NA,WD ,120000,11.695247021764184,2188.0,2.0,8.0,D,1,1.5Story,0,RH
487,61.0,9734,3,1Fam,7,5,2004,2004.0,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,6,241.0,3,30.0,5,1,SBrkr,3,4,0,0,BuiltIn,3,2.0,3,2,0,0,0,NA,WD ,167000,12.025749091398891,1758.0,2.5,9.5,B,1,Split,0,RL
1083,43.0,3182,3,TwnhsE,7,5,2005,2006.0,VinylSd,VinylSd,14.0,4,3,PConc,4,4,1,6,16.0,1,1330.0,5,1,SBrkr,2,4,0,4,Attchd,3,2.0,3,2,156,20,0,NA,WD ,191000,12.160028707028767,2850.0,2.0,9.0,B,1,1Story,1,RL
1620,56.0,8872,1,1Fam,6,5,1997,1997.0,VinylSd,VinylSd,0.0,3,3,PConc,4,3,1,1,0.0,1,384.0,4,1,SBrkr,3,3,0,3,BuiltIn,3,2.0,3,2,0,0,0,NA,WD ,161500,11.992260421644849,1768.0,2.5,9.5,B,1,Split,0,RL
